col
"{row: 13182, column: ""$Amount""}: ""-151.8"" is not Positive"
"{row: 13184, column: ""Accountstatus""}: ""nan"" this field cannot be null"
"{row: 13185, column: ""Accountstatus""}: ""nan"" this field cannot be null"
"{row: 13186, column: ""Accountstatus""}: ""nan"" this field cannot be null"
"{row: 13209, column: ""$Amount""}: ""-82.28"" is not Positive"
"{row: 13295, column: ""$Amount""}: ""-4.87"" is not Positive"
"{row: 13376, column: ""$Amount""}: ""-93.88"" is not Positive"
"{row: 13476, column: ""$Amount""}: ""-14.76"" is not Positive"
"{row: 13521, column: ""$Amount""}: ""-0.47"" is not Positive"
"{row: 13653, column: ""$Amount""}: ""-498.08"" is not Positive"
"{row: 13676, column: ""$Amount""}: ""-22.09"" is not Positive"
"{row: 13742, column: ""$Amount""}: ""-0.41"" is not Positive"
"{row: 13799, column: ""$Amount""}: ""-12.38"" is not Positive"
"{row: 13836, column: ""$Amount""}: ""-97.25"" is not Positive"
"{row: 13949, column: ""$Amount""}: ""-69.08"" is not Positive"
"{row: 13999, column: ""$Amount""}: ""-0.06"" is not Positive"
"{row: 14004, column: ""$Amount""}: ""-153.12"" is not Positive"
"{row: 14026, column: ""$Amount""}: ""-544.72"" is not Positive"
"{row: 14088, column: ""$Amount""}: ""-12.55"" is not Positive"
"{row: 14134, column: ""$Amount""}: ""-22.67"" is not Positive"
"{row: 14221, column: ""$Amount""}: ""-36.3"" is not Positive"
"{row: 14251, column: ""$Amount""}: ""-87.42"" is not Positive"
"{row: 14349, column: ""$Amount""}: ""-1.26"" is not Positive"
"{row: 14496, column: ""$Amount""}: ""-5.02"" is not Positive"
"{row: 14498, column: ""$Amount""}: ""-5.47"" is not Positive"
"{row: 14512, column: ""$Amount""}: ""-887.04"" is not Positive"
"{row: 14695, column: ""$Amount""}: ""-0.52"" is not Positive"
"{row: 14752, column: ""$Amount""}: ""-10.31"" is not Positive"
"{row: 14770, column: ""$Amount""}: ""-0.36"" is not Positive"
"{row: 14804, column: ""$Amount""}: ""-23.75"" is not Positive"
"{row: 14819, column: ""$Amount""}: ""-16.36"" is not Positive"
"{row: 14842, column: ""$Amount""}: ""-84.04"" is not Positive"
"{row: 14931, column: ""$Amount""}: ""-4.11"" is not Positive"
"{row: 14969, column: ""$Amount""}: ""-22.09"" is not Positive"
"{row: 14993, column: ""$Amount""}: ""-38.86"" is not Positive"
"{row: 15013, column: ""$Amount""}: ""-133.32"" is not Positive"
"{row: 15035, column: ""$Amount""}: ""-1.56"" is not Positive"
"{row: 15338, column: ""$Amount""}: ""-234.52"" is not Positive"
"{row: 15423, column: ""$Amount""}: ""-213.84"" is not Positive"
"{row: 15451, column: ""$Amount""}: ""-7.04"" is not Positive"
"{row: 15546, column: ""$Amount""}: ""-173.36"" is not Positive"
"{row: 15548, column: ""$Amount""}: ""-3.55"" is not Positive"
"{row: 15598, column: ""$Amount""}: ""-2.19"" is not Positive"
"{row: 15655, column: ""$Amount""}: ""-5.51"" is not Positive"
"{row: 15659, column: ""$Amount""}: ""-14.88"" is not Positive"
"{row: 15683, column: ""$Amount""}: ""-4.11"" is not Positive"
"{row: 15699, column: ""$Amount""}: ""-0.16"" is not Positive"
"{row: 15788, column: ""$Amount""}: ""-2.15"" is not Positive"
"{row: 15813, column: ""$Amount""}: ""-129.49"" is not Positive"
"{row: 15854, column: ""$Amount""}: ""-4.37"" is not Positive"
"{row: 15924, column: ""$Amount""}: ""-43.12"" is not Positive"
"{row: 15961, column: ""$Amount""}: ""-127.6"" is not Positive"
"{row: 15966, column: ""$Amount""}: ""-5.9"" is not Positive"
"{row: 16048, column: ""$Amount""}: ""-5.61"" is not Positive"
"{row: 16063, column: ""$Amount""}: ""-0.3"" is not Positive"
"{row: 16133, column: ""$Amount""}: ""-4.01"" is not Positive"
"{row: 16157, column: ""$Amount""}: ""-205.92"" is not Positive"
"{row: 16195, column: ""$Amount""}: ""-36.98"" is not Positive"
